alert_id,transaction_id,alert_timestamp,alert_type,alert_score,investigation_status,confirmed_fraud_flag,investigator_id
9001018,1015373,2026-04-20 11:15:18,VELOCITY,84.68,CLOSED,N,INV0050
9001019,1015414,2026-06-16 09:25:54,HIGH_VALUE,57.94,CLOSED,N,INV0100
9001020,1015428,2026-01-24 16:32:52,DEVICE_MISMATCH,44.66,CLOSED,N,INV0009
9001021,1015477,2026-08-19 14:04:36,HIGH_VALUE,22.55,ESCALATED,N,INV0057
9001022,1015483,2026-04-17 08:39:02,DEVICE_MISMATCH,88.78,CLOSED,N,INV0097
9001023,1015523,2026-05-25 13:08:37,HIGH_VALUE,16.55,OPEN,Y,INV0022
9001024,1015542,2026-03-20 23:31:03,RISK_SCORE,50.14,CLOSED,Y,INV0073
9001025,1015553,2026-05-21 08:14:37,VELOCITY,28.23,CLOSED,N,INV0093
9001026,1015555,2026-03-25 08:23:15,VELOCITY,42.26,CLOSED,N,INV0050
9001027,1015573,2026-07-21 20:43:57,GEO_ANOMALY,60.16,CLOSED,Y,INV0013
9001028,1015579,2026-02-26 13:05:17,HIGH_VALUE,69.18,ESCALATED,N,INV0051
9001029,1015582,2026-08-06 06:39:34,DEVICE_MISMATCH,42.32,CLOSED,N,INV0068
9001030,1015589,2026-08-22 21:56:55,HIGH_VALUE,60.21,CLOSED,N,INV0037
9001031,1015599,2026-04-27 13:04:25,VELOCITY,26.07,CLOSED,N,INV0027
9001032,1015629,2026-04-10 09:49:29,GEO_ANOMALY,54.57,OPEN,N,INV0015
9001033,1015645,2026-05-21 18:45:44,GEO_ANOMALY,46.75,CLOSED,N,INV0097
9001034,1015661,2026-04-13 03:59:17,HIGH_VALUE,43.5,CLOSED,N,INV0011
9001035,1015666,2026-08-06 19:06:56,GEO_ANOMALY,62.08,OPEN,N,INV0093
9001036,1015670,2026-04-29 15:49:09,VELOCITY,57.64,OPEN,Y,INV0093
9001037,1015680,2026-01-22 07:36:02,RISK_SCORE,24.17,CLOSED,Y,INV0035
9001038,1015702,2026-07-06 06:41:09,RISK_SCORE,73.61,OPEN,N,INV0073
9001039,1015711,2026-04-11 16:24:19,DEVICE_MISMATCH,8.75,OPEN,N,INV0005
9001040,1015722,2026-01-13 04:20:56,GEO_ANOMALY,46.47,CLOSED,Y,INV0031
9001041,1015753,2026-07-16 18:36:38,GEO_ANOMALY,41.18,ESCALATED,N,INV0009
9001042,1015780,2026-01-22 03:10:40,GEO_ANOMALY,52.55,CLOSED,N,INV0090
9001043,1015788,2026-06-03 01:20:12,RISK_SCORE,58.13,CLOSED,Y,INV0100
9001044,1015810,2026-06-29 22:04:58,RISK_SCORE,22.01,OPEN,N,INV0022
9001045,1015828,2026-08-04 15:05:12,GEO_ANOMALY,46.21,OPEN,N,INV0010
9001046,1015890,2026-04-11 00:50:38,VELOCITY,49.23,CLOSED,N,INV0006
9001047,1015902,2026-08-19 22:33:41,GEO_ANOMALY,21.26,OPEN,N,INV0033
9001048,1015951,2026-02-17 16:56:06,VELOCITY,57.29,OPEN,Y,INV0074
9001049,1015961,2026-01-14 14:23:10,HIGH_VALUE,54.82,CLOSED,Y,INV0006
9001050,1015984,2026-06-13 10:45:55,HIGH_VALUE,64.64,CLOSED,Y,INV0053
9001051,1015986,2026-01-24 15:52:43,HIGH_VALUE,71.14,CLOSED,Y,INV0068
9001052,1015994,2026-08-21 19:51:25,VELOCITY,50.54,CLOSED,N,INV0006
9001053,1016004,2026-02-19 14:13:04,RISK_SCORE,23.62,CLOSED,N,INV0070
9001054,1016006,2026-06-17 13:23:11,HIGH_VALUE,35.12,OPEN,Y,INV0009
9001055,1016048,2026-06-06 23:38:33,VELOCITY,44.56,CLOSED,N,INV0065
9001056,1016060,2026-08-22 13:55:19,RISK_SCORE,52.86,CLOSED,N,INV0030
9001057,1016082,2026-06-08 17:32:57,RISK_SCORE,19.95,OPEN,N,INV0026
9001058,1016091,2026-07-31 09:20:30,HIGH_VALUE,28.74,CLOSED,N,INV0023
9001059,1016095,2026-02-25 11:51:03,RISK_SCORE,35.46,OPEN,N,INV0051
9001060,1016099,2026-05-05 05:30:43,VELOCITY,31.7,CLOSED,N,INV0082
9001061,1016103,2026-05-07 02:13:56,GEO_ANOMALY,40.14,OPEN,N,INV0016
9001062,1016108,2026-04-04 22:43:14,HIGH_VALUE,49.47,CLOSED,N,INV0098
9001063,1016184,2026-06-23 22:26:00,VELOCITY,25.76,OPEN,N,INV0044
9001064,1016190,2026-03-20 06:57:38,RISK_SCORE,77.02,CLOSED,N,INV0021
9001065,1016199,2026-01-28 02:34:36,GEO_ANOMALY,38.06,CLOSED,Y,INV0024
9001066,1016213,2026-03-03 13:40:12,DEVICE_MISMATCH,57.26,CLOSED,N,INV0088
9001067,1016252,2026-07-16 14:11:32,HIGH_VALUE,47.44,OPEN,N,INV0079
9001068,1016254,2026-01-10 00:51:18,GEO_ANOMALY,59.4,CLOSED,Y,INV0011
9001069,1016276,2026-06-01 01:34:53,DEVICE_MISMATCH,3.74,OPEN,Y,INV0082
9001070,1016280,2026-04-19 08:25:46,RISK_SCORE,57.91,CLOSED,N,INV0095
9001071,1016323,2026-05-11 12:58:30,VELOCITY,20.28,ESCALATED,N,INV0017
9001072,1016340,2026-05-02 02:20:42,VELOCITY,13.49,CLOSED,N,INV0024
9001073,1016349,2026-07-22 23:37:16,VELOCITY,67.36,CLOSED,Y,INV0015
9001074,1016361,2026-01-09 21:24:09,HIGH_VALUE,55.99,OPEN,N,INV0030
9001075,1016376,2026-06-11 07:42:34,VELOCITY,16.61,CLOSED,N,INV0067
9001076,1016400,2026-03-12 16:44:21,HIGH_VALUE,27.73,CLOSED,N,INV0044
9001077,1016441,2026-07-04 01:03:09,HIGH_VALUE,27.17,CLOSED,N,INV0073
9001078,1016449,2026-01-09 21:57:28,GEO_ANOMALY,37.81,CLOSED,N,INV0077
9001079,1016475,2026-07-29 14:38:17,VELOCITY,44.24,CLOSED,N,INV0091
9001080,1016481,2026-01-08 15:08:09,HIGH_VALUE,73.29,CLOSED,N,INV0045
9001081,1016483,2026-01-02 18:55:42,VELOCITY,10.18,CLOSED,N,INV0013
9001082,1016484,2026-02-10 15:57:43,VELOCITY,29.51,CLOSED,N,INV0084
9001083,1016491,2026-03-24 06:08:36,GEO_ANOMALY,50.08,OPEN,N,INV0079
9001084,1016551,2026-06-08 10:36:38,RISK_SCORE,36.24,CLOSED,N,INV0013
9001085,1016575,2026-07-08 13:43:45,RISK_SCORE,32.21,OPEN,N,INV0049
9001086,1016581,2026-05-11 20:12:45,RISK_SCORE,42.55,CLOSED,Y,INV0007
9001087,1016592,2026-01-13 17:35:52,HIGH_VALUE,60.92,OPEN,Y,INV0001
9001088,1016611,2026-02-05 23:10:05,HIGH_VALUE,65.34,CLOSED,Y,INV0081
9001089,1016630,2026-04-27 04:41:45,HIGH_VALUE,76.77,CLOSED,Y,INV0026
9001090,1016632,2026-08-09 04:43:29,RISK_SCORE,18.23,CLOSED,N,INV0062
9001091,1016634,2026-02-20 17:17:56,HIGH_VALUE,66.93,CLOSED,Y,INV0047
9001092,1016642,2026-07-07 15:03:59,DEVICE_MISMATCH,4.18,OPEN,N,INV0045
9001093,1016687,2026-05-07 23:13:06,GEO_ANOMALY,23.09,ESCALATED,Y,INV0067
9001094,1016692,2026-02-22 04:43:53,DEVICE_MISMATCH,35.56,ESCALATED,N,INV0086
9001095,1016742,2026-01-19 01:03:20,HIGH_VALUE,84.84,ESCALATED,N,INV0065
9001096,1016753,2026-01-20 21:20:56,HIGH_VALUE,27.74,CLOSED,Y,INV0035
9001097,1016775,2026-04-21 16:23:17,HIGH_VALUE,46.38,CLOSED,N,INV0098
9001098,1016822,2026-05-17 16:02:21,HIGH_VALUE,54.83,CLOSED,N,INV0037
9001099,1016832,2026-03-18 17:02:45,VELOCITY,17.52,OPEN,N,INV0018
9001100,1016845,2026-01-19 17:47:23,VELOCITY,30.7,OPEN,N,INV0037
9001101,1016854,2026-08-02 11:47:25,GEO_ANOMALY,16.19,CLOSED,N,INV0066
9001102,1016874,2026-03-31 07:05:47,DEVICE_MISMATCH,32.39,CLOSED,N,INV0005
9001103,1016875,2026-02-17 10:04:44,VELOCITY,6.47,CLOSED,N,INV0043
9001104,1016886,2026-08-21 09:30:15,RISK_SCORE,51.5,ESCALATED,N,INV0008
9001105,1016893,2026-04-01 19:01:46,RISK_SCORE,34.49,OPEN,N,INV0056
9001106,1016919,2026-04-17 07:50:05,VELOCITY,68.22,OPEN,N,INV0094
9001107,1016926,2026-08-04 18:48:15,VELOCITY,59.19,CLOSED,N,INV0079
9001108,1016942,2026-04-09 08:16:32,DEVICE_MISMATCH,34.5,OPEN,N,INV0034
9001109,1016957,2026-01-10 14:53:28,DEVICE_MISMATCH,51.98,CLOSED,N,INV0012
9001110,1017000,2026-03-29 18:58:09,RISK_SCORE,75.8,CLOSED,N,INV0029
9001111,1017002,2026-08-25 16:08:55,HIGH_VALUE,46.94,OPEN,N,INV0035
9001112,1017028,2026-08-13 08:46:57,DEVICE_MISMATCH,77.8,CLOSED,Y,INV0034
9001113,1017033,2026-07-24 23:17:06,GEO_ANOMALY,45.67,CLOSED,N,INV0041
9001114,1017037,2026-03-28 00:23:59,RISK_SCORE,56.17,ESCALATED,Y,INV0043
9001115,1017060,2026-06-23 09:00:27,HIGH_VALUE,55.86,OPEN,N,INV0092
9001116,1017093,2026-05-24 23:15:42,HIGH_VALUE,33.03,CLOSED,N,INV0009
9001117,1017103,2026-06-20 15:36:12,VELOCITY,44.41,OPEN,N,INV0096
9001118,1017126,2026-06-29 22:33:46,DEVICE_MISMATCH,6.42,ESCALATED,N,INV0012
9001119,1017129,2026-02-23 16:06:59,RISK_SCORE,20.42,ESCALATED,N,INV0088
9001120,1017136,2026-04-09 17:41:01,HIGH_VALUE,35.87,CLOSED,N,INV0083
9001121,1017159,2026-07-30 10:21:43,DEVICE_MISMATCH,78.56,OPEN,N,INV0003
9001122,1017161,2026-01-04 21:32:48,VELOCITY,51.58,CLOSED,N,INV0080
9001123,1017166,2026-08-07 04:36:24,RISK_SCORE,16.98,CLOSED,Y,INV0079
9001124,1017210,2026-05-18 02:33:43,RISK_SCORE,74.46,CLOSED,N,INV0024
9001125,1017219,2026-04-21 09:02:07,VELOCITY,66.75,CLOSED,Y,INV0056
9001126,1017230,2026-07-05 05:03:12,VELOCITY,17.96,CLOSED,N,INV0030
9001127,1017232,2026-04-08 00:43:24,GEO_ANOMALY,77.04,ESCALATED,N,INV0043
9001128,1017260,2026-01-29 08:34:01,VELOCITY,43.65,CLOSED,N,INV0070
9001129,1017268,2026-08-18 18:31:52,GEO_ANOMALY,16.64,OPEN,N,INV0055
9001130,1017272,2026-07-25 11:12:02,DEVICE_MISMATCH,55.95,OPEN,N,INV0065
9001131,1017276,2026-07-19 11:12:47,VELOCITY,47.8,CLOSED,N,INV0032
9001132,1017277,2026-04-25 17:05:18,RISK_SCORE,80.36,CLOSED,N,INV0009
9001133,1017278,2026-07-04 11:55:48,GEO_ANOMALY,28.69,OPEN,N,INV0036
9001134,1017323,2026-07-26 14:29:55,VELOCITY,30.99,OPEN,N,INV0094
9001135,1017336,2026-02-12 00:31:46,HIGH_VALUE,57.09,CLOSED,Y,INV0031
9001136,1017340,2026-04-27 22:50:24,RISK_SCORE,39.3,CLOSED,N,INV0060
9001137,1017345,2026-08-21 17:48:19,HIGH_VALUE,58.93,CLOSED,N,INV0045
9001138,1017353,2026-02-19 16:50:13,DEVICE_MISMATCH,18.12,OPEN,N,INV0069
9001139,1017354,2026-01-05 22:40:39,GEO_ANOMALY,54.95,OPEN,N,INV0079
9001140,1017369,2026-01-28 12:53:53,DEVICE_MISMATCH,19.56,OPEN,N,INV0015
9001141,1017393,2026-07-21 17:14:17,VELOCITY,27.59,OPEN,N,INV0008
9001142,1017398,2026-07-25 21:18:54,RISK_SCORE,46.6,CLOSED,N,INV0076
9001143,1017403,2026-01-23 21:00:19,DEVICE_MISMATCH,35.91,CLOSED,Y,INV0081
9001144,1017415,2026-01-16 10:18:01,RISK_SCORE,32.1,ESCALATED,N,INV0027
9001145,1017476,2026-08-27 00:38:04,RISK_SCORE,33.7,CLOSED,N,INV0030
9001146,1017488,2026-06-26 21:27:31,GEO_ANOMALY,31.03,OPEN,N,INV0078
9001147,1017529,2026-05-27 18:25:07,RISK_SCORE,49.94,OPEN,Y,INV0011
9001148,1017533,2026-03-07 16:53:59,VELOCITY,67.41,OPEN,N,INV0046
9001149,1017546,2026-04-09 17:38:48,VELOCITY,44.36,CLOSED,N,INV0006
9001150,1017548,2026-08-09 06:56:35,DEVICE_MISMATCH,27.1,CLOSED,N,INV0072
9001151,1017559,2026-01-13 06:11:25,RISK_SCORE,49.45,OPEN,N,INV0073
9001152,1017579,2026-04-10 04:04:18,DEVICE_MISMATCH,43.78,OPEN,N,INV0030
9001153,1017588,2026-08-16 20:21:09,DEVICE_MISMATCH,30.8,OPEN,N,INV0009
9001154,1017608,2026-03-18 12:14:48,DEVICE_MISMATCH,71.52,CLOSED,N,INV0005
9001155,1017613,2026-04-05 10:05:53,GEO_ANOMALY,19.26,CLOSED,N,INV0087
9001156,1017616,2026-08-25 05:16:39,DEVICE_MISMATCH,55.43,CLOSED,N,INV0035
9001157,1017622,2026-04-24 14:29:43,DEVICE_MISMATCH,38.22,OPEN,Y,INV0016
9001158,1017628,2026-01-01 19:38:17,DEVICE_MISMATCH,55.11,CLOSED,N,INV0068
9001159,1017683,2026-05-31 15:27:36,VELOCITY,53.96,CLOSED,N,INV0081
9001160,1017686,2026-02-22 15:50:13,RISK_SCORE,8.66,CLOSED,N,INV0082
9001161,1017700,2026-01-16 08:51:49,GEO_ANOMALY,63.94,OPEN,N,INV0048
9001162,1017728,2026-06-21 08:27:37,HIGH_VALUE,34.37,OPEN,N,INV0095
9001163,1017741,2026-08-05 00:20:53,RISK_SCORE,30.86,CLOSED,N,INV0061
9001164,1017789,2026-04-11 14:54:16,VELOCITY,28.57,ESCALATED,Y,INV0051
9001165,1017809,2026-03-23 15:22:50,DEVICE_MISMATCH,53.0,OPEN,N,INV0055
9001166,1017812,2026-06-18 04:28:09,HIGH_VALUE,56.59,OPEN,Y,INV0062
9001167,1017817,2026-06-18 22:07:32,HIGH_VALUE,53.05,CLOSED,N,INV0028
9001168,1017822,2026-04-23 07:53:29,DEVICE_MISMATCH,22.77,CLOSED,N,INV0055
9001169,1017825,2026-05-28 16:48:46,GEO_ANOMALY,33.74,OPEN,N,INV0010
9001170,1017843,2026-07-20 01:44:30,RISK_SCORE,18.12,ESCALATED,N,INV0004
9001171,1017851,2026-08-07 20:08:10,VELOCITY,67.13,OPEN,N,INV0003
9001172,1017855,2026-01-14 07:15:23,GEO_ANOMALY,73.18,CLOSED,Y,INV0008
9001173,1017860,2026-07-08 06:58:19,VELOCITY,65.39,OPEN,N,INV0044
9001174,1017875,2026-07-24 15:01:50,DEVICE_MISMATCH,23.71,CLOSED,N,INV0073
9001175,1017885,2026-04-04 13:13:03,HIGH_VALUE,50.06,ESCALATED,N,INV0026
9001176,1017906,2026-05-28 07:33:45,HIGH_VALUE,46.93,CLOSED,Y,INV0096
9001177,1017929,2026-04-21 22:53:04,VELOCITY,22.86,ESCALATED,N,INV0033
9001178,1017930,2026-04-04 05:01:00,DEVICE_MISMATCH,46.63,ESCALATED,N,INV0064
9001179,1017957,2026-06-27 15:22:56,VELOCITY,58.09,CLOSED,Y,INV0026
9001180,1017958,2026-07-22 14:47:52,GEO_ANOMALY,38.19,CLOSED,N,INV0054
9001181,1017983,2026-06-22 09:52:03,DEVICE_MISMATCH,48.47,CLOSED,N,INV0066
9001182,1017994,2026-03-23 05:54:10,HIGH_VALUE,45.62,CLOSED,N,INV0044
9001183,1018005,2026-06-10 18:47:29,HIGH_VALUE,73.97,OPEN,N,INV0067
9001184,1018056,2026-05-30 16:55:40,VELOCITY,55.96,CLOSED,Y,INV0077
9001185,1018057,2026-06-06 20:32:35,VELOCITY,74.38,OPEN,N,INV0052
9001186,1018061,2026-02-04 20:38:08,DEVICE_MISMATCH,61.82,CLOSED,N,INV0027
9001187,1018077,2026-03-06 00:09:47,RISK_SCORE,34.74,CLOSED,N,INV0040
9001188,1018080,2026-05-15 21:43:31,GEO_ANOMALY,19.67,CLOSED,N,INV0016
9001189,1018088,2026-03-22 14:45:00,HIGH_VALUE,33.34,CLOSED,N,INV0035
9001190,1018105,2026-04-08 14:42:59,RISK_SCORE,44.59,CLOSED,Y,INV0083
9001191,1018115,2026-06-20 21:26:17,GEO_ANOMALY,49.74,ESCALATED,N,INV0028
9001192,1018116,2026-04-13 20:45:21,HIGH_VALUE,63.56,CLOSED,N,INV0077
9001193,1018125,2026-01-28 02:36:15,DEVICE_MISMATCH,45.43,OPEN,N,INV0044
9001194,1018153,2026-06-21 07:03:28,GEO_ANOMALY,67.8,OPEN,N,INV0008
9001195,1018158,2026-02-07 16:10:21,DEVICE_MISMATCH,57.63,CLOSED,N,INV0045
9001196,1018164,2026-02-18 02:07:20,VELOCITY,46.22,ESCALATED,N,INV0077
9001197,1018168,2026-08-22 13:21:42,GEO_ANOMALY,27.18,CLOSED,Y,INV0005
9001198,1018170,2026-02-09 22:40:09,RISK_SCORE,33.36,CLOSED,Y,INV0063
9001199,1018171,2026-05-18 21:04:49,DEVICE_MISMATCH,43.51,OPEN,N,INV0087
9001200,1018176,2026-04-26 11:54:03,VELOCITY,47.36,CLOSED,N,INV0040
9001201,1018190,2026-08-24 00:52:04,HIGH_VALUE,43.04,OPEN,N,INV0092
9001202,1018221,2026-06-03 07:02:45,HIGH_VALUE,46.72,OPEN,Y,INV0055
9001203,1018233,2026-06-23 21:08:31,DEVICE_MISMATCH,42.09,ESCALATED,N,INV0020
9001204,1018241,2026-08-20 23:46:20,HIGH_VALUE,53.71,CLOSED,N,INV0026
9001205,1018316,2026-02-05 20:02:57,HIGH_VALUE,59.35,ESCALATED,N,INV0051
9001206,1018340,2026-04-25 19:08:45,GEO_ANOMALY,52.95,CLOSED,N,INV0094
9001207,1018366,2026-03-13 02:15:31,RISK_SCORE,70.24,CLOSED,N,INV0049
9001208,1018383,2026-08-27 06:30:07,RISK_SCORE,55.65,OPEN,N,INV0004
9001209,1018386,2026-07-21 19:47:14,RISK_SCORE,67.17,OPEN,Y,INV0090
9001210,1018400,2026-06-22 08:20:32,VELOCITY,63.8,OPEN,N,INV0035
9001211,1018409,2026-02-01 03:34:59,HIGH_VALUE,33.09,OPEN,Y,INV0065
9001212,1018413,2026-03-27 12:31:06,GEO_ANOMALY,19.99,CLOSED,N,INV0037
9001213,1018428,2026-02-13 18:46:35,RISK_SCORE,10.35,CLOSED,N,INV0009
9001214,1018439,2026-03-30 13:28:36,VELOCITY,38.2,CLOSED,N,INV0027
9001215,1018444,2026-02-06 09:24:59,VELOCITY,60.3,ESCALATED,N,INV0056
9001216,1018449,2026-03-25 02:40:31,VELOCITY,26.02,OPEN,Y,INV0009
9001217,1018468,2026-05-27 09:00:17,DEVICE_MISMATCH,63.24,ESCALATED,N,INV0030
9001218,1018475,2026-04-18 18:15:54,VELOCITY,43.81,CLOSED,N,INV0024
9001219,1018488,2026-01-01 03:18:18,DEVICE_MISMATCH,32.0,CLOSED,Y,INV0042
9001220,1018505,2026-03-10 15:00:45,DEVICE_MISMATCH,50.21,CLOSED,N,INV0082
9001221,1018529,2026-04-17 05:42:47,RISK_SCORE,73.05,OPEN,N,INV0039
9001222,1018534,2026-02-03 14:37:10,RISK_SCORE,30.36,OPEN,N,INV0088
9001223,1018544,2026-05-29 18:46:58,DEVICE_MISMATCH,31.02,CLOSED,Y,INV0061
9001224,1018564,2026-01-13 04:58:24,VELOCITY,63.64,CLOSED,N,INV0071
9001225,1018570,2026-07-27 11:33:40,GEO_ANOMALY,59.53,CLOSED,N,INV0096
9001226,1018576,2026-06-18 19:39:08,RISK_SCORE,20.08,CLOSED,N,INV0078
9001227,1018586,2026-05-09 11:01:16,HIGH_VALUE,47.96,CLOSED,N,INV0020
9001228,1018589,2026-05-29 00:02:32,HIGH_VALUE,69.21,CLOSED,N,INV0081
9001229,1018596,2026-06-14 21:48:17,DEVICE_MISMATCH,47.32,CLOSED,Y,INV0065
9001230,1018610,2026-07-25 13:33:45,GEO_ANOMALY,53.73,OPEN,N,INV0059
9001231,1018622,2026-03-16 07:57:00,VELOCITY,36.64,OPEN,N,INV0014
9001232,1018639,2026-05-01 16:00:31,VELOCITY,0.0,OPEN,N,INV0092
9001233,1018654,2026-08-28 15:51:56,RISK_SCORE,6.16,CLOSED,N,INV0032
9001234,1018692,2026-05-19 03:26:45,RISK_SCORE,53.96,CLOSED,N,INV0050
9001235,1018698,2026-02-01 03:15:53,VELOCITY,53.81,OPEN,Y,INV0001
9001236,1018711,2026-07-05 08:18:23,RISK_SCORE,56.07,OPEN,Y,INV0012
9001237,1018740,2026-06-20 15:39:58,VELOCITY,45.48,OPEN,N,INV0049
9001238,1018742,2026-04-14 19:07:40,DEVICE_MISMATCH,39.6,OPEN,N,INV0020
9001239,1018756,2026-08-05 14:33:00,RISK_SCORE,49.47,OPEN,Y,INV0048
9001240,1018783,2026-01-20 09:23:16,VELOCITY,55.91,OPEN,N,INV0054
9001241,1018791,2026-04-11 09:03:32,HIGH_VALUE,20.47,CLOSED,N,INV0032
9001242,1018794,2026-04-22 21:52:18,HIGH_VALUE,67.9,OPEN,N,INV0007
9001243,1018800,2026-02-09 01:57:41,GEO_ANOMALY,43.79,CLOSED,Y,INV0092
9001244,1018806,2026-01-08 07:10:38,RISK_SCORE,38.79,CLOSED,Y,INV0028
9001245,1018884,2026-08-13 10:33:51,HIGH_VALUE,71.4,CLOSED,Y,INV0040
9001246,1018901,2026-04-15 09:27:11,RISK_SCORE,49.12,OPEN,N,INV0058
9001247,1018907,2026-05-13 00:07:49,RISK_SCORE,30.25,CLOSED,N,INV0002
9001248,1018929,2026-08-16 10:12:54,RISK_SCORE,62.36,OPEN,N,INV0061
9001249,1018936,2026-05-24 11:52:48,VELOCITY,72.88,ESCALATED,Y,INV0090
9001250,1018975,2026-05-04 23:23:20,DEVICE_MISMATCH,26.11,OPEN,N,INV0076
9001251,1019012,2026-05-08 08:00:16,HIGH_VALUE,25.76,OPEN,N,INV0019
9001252,1019030,2026-03-16 20:59:33,GEO_ANOMALY,34.38,OPEN,N,INV0071
9001253,1019049,2026-06-01 00:37:39,HIGH_VALUE,64.35,OPEN,N,INV0096
9001254,1019096,2026-04-01 08:24:22,HIGH_VALUE,28.61,CLOSED,N,INV0039
9001255,1019152,2026-01-11 01:45:42,DEVICE_MISMATCH,41.4,CLOSED,Y,INV0048
9001256,1019158,2026-07-26 02:45:30,GEO_ANOMALY,39.66,OPEN,N,INV0081
9001257,1019185,2026-07-28 10:33:00,HIGH_VALUE,80.3,ESCALATED,N,INV0037
9001258,1019219,2026-04-02 18:55:12,GEO_ANOMALY,29.85,CLOSED,N,INV0063
9001259,1019220,2026-01-03 19:15:54,GEO_ANOMALY,51.85,ESCALATED,N,INV0091
9001260,1019221,2026-05-07 18:37:30,DEVICE_MISMATCH,46.64,CLOSED,N,INV0080
9001261,1019263,2026-06-05 18:05:11,RISK_SCORE,65.27,OPEN,Y,INV0100
9001262,1019275,2026-08-05 23:32:50,VELOCITY,81.54,CLOSED,Y,INV0077
9001263,1019281,2026-05-22 07:33:10,GEO_ANOMALY,33.41,ESCALATED,N,INV0085
9001264,1019290,2026-01-25 17:50:33,RISK_SCORE,70.22,ESCALATED,Y,INV0018
9001265,1019320,2026-04-18 15:45:34,RISK_SCORE,43.65,CLOSED,N,INV0032
9001266,1019338,2026-07-14 01:41:16,RISK_SCORE,24.57,OPEN,N,INV0093
9001267,1019343,2026-06-09 01:42:35,HIGH_VALUE,34.89,OPEN,N,INV0077
9001268,1019345,2026-08-21 21:15:47,GEO_ANOMALY,37.64,ESCALATED,N,INV0020
9001269,1019351,2026-03-09 06:23:08,VELOCITY,59.86,OPEN,N,INV0071
9001270,1019363,2026-05-14 08:49:28,VELOCITY,55.63,CLOSED,N,INV0083
9001271,1019369,2026-07-30 12:53:57,DEVICE_MISMATCH,26.56,OPEN,Y,INV0046
9001272,1019407,2026-02-04 05:52:38,GEO_ANOMALY,39.25,CLOSED,N,INV0074
9001273,1019409,2026-07-09 21:49:00,GEO_ANOMALY,68.14,OPEN,N,INV0061
9001274,1019437,2026-01-14 22:07:14,RISK_SCORE,61.18,OPEN,N,INV0098
9001275,1019459,2026-02-20 20:52:21,DEVICE_MISMATCH,43.72,CLOSED,N,INV0041
9001276,1019500,2026-05-17 05:03:02,HIGH_VALUE,44.83,OPEN,N,INV0064
9001277,1019525,2026-03-18 20:57:15,HIGH_VALUE,44.17,CLOSED,Y,INV0007
9001278,1019532,2026-02-20 22:12:14,VELOCITY,67.01,CLOSED,Y,INV0092
9001279,1019546,2026-05-08 13:54:52,DEVICE_MISMATCH,47.54,CLOSED,N,INV0060
9001280,1019554,2026-03-20 07:24:05,DEVICE_MISMATCH,51.67,CLOSED,Y,INV0035
9001281,1019558,2026-01-20 12:00:43,RISK_SCORE,22.78,CLOSED,N,INV0034
9001282,1019587,2026-04-10 01:40:27,GEO_ANOMALY,48.67,ESCALATED,N,INV0070
9001283,1019595,2026-06-25 10:51:40,RISK_SCORE,40.96,OPEN,Y,INV0029
9001284,1019600,2026-04-14 11:17:35,GEO_ANOMALY,64.38,CLOSED,N,INV0072
9001285,1019606,2026-01-31 20:35:35,RISK_SCORE,51.53,ESCALATED,Y,INV0058
9001286,1019610,2026-01-23 07:34:28,VELOCITY,38.42,OPEN,N,INV0007
9001287,1019624,2026-04-30 23:39:20,VELOCITY,59.13,CLOSED,N,INV0055
9001288,1019629,2026-07-17 15:44:37,VELOCITY,46.28,OPEN,Y,INV0091
9001289,1019664,2026-06-27 11:24:11,RISK_SCORE,29.93,CLOSED,N,INV0077
9001290,1019706,2026-03-12 18:35:42,HIGH_VALUE,44.98,OPEN,N,INV0057
9001291,1019716,2026-06-15 16:47:58,DEVICE_MISMATCH,48.96,OPEN,Y,INV0028
9001292,1019733,2026-05-26 12:30:58,VELOCITY,34.58,CLOSED,Y,INV0023
9001293,1019751,2026-04-27 10:40:44,VELOCITY,33.41,OPEN,Y,INV0022
9001294,1019757,2026-01-20 11:37:59,HIGH_VALUE,46.13,CLOSED,N,INV0100
9001295,1019771,2026-06-23 17:36:17,DEVICE_MISMATCH,58.03,ESCALATED,N,INV0050
9001296,1019772,2026-01-20 12:35:33,DEVICE_MISMATCH,28.21,CLOSED,N,INV0003
9001297,1019804,2026-04-12 03:11:41,VELOCITY,20.44,OPEN,Y,INV0058
9001298,1019852,2026-04-23 07:17:27,VELOCITY,71.88,CLOSED,Y,INV0009
9001299,1019860,2026-04-18 00:47:48,DEVICE_MISMATCH,0.53,OPEN,N,INV0078
9001300,1019882,2026-02-10 00:15:09,DEVICE_MISMATCH,54.52,OPEN,Y,INV0089
9001301,1019920,2026-03-01 18:25:21,RISK_SCORE,44.86,OPEN,Y,INV0058
9001302,1019960,2026-04-25 10:02:57,GEO_ANOMALY,35.43,CLOSED,N,INV0095
9001303,1019962,2026-01-20 20:34:31,GEO_ANOMALY,3.77,CLOSED,N,INV0047
9001304,1019985,2026-08-20 15:33:10,DEVICE_MISMATCH,44.89,CLOSED,N,INV0082
9001305,1019986,2026-01-12 05:00:05,DEVICE_MISMATCH,14.03,CLOSED,N,INV0032
9001306,1020033,2026-03-17 10:52:58,HIGH_VALUE,37.06,OPEN,N,INV0029
9001307,1020035,2026-05-18 04:23:56,RISK_SCORE,47.32,CLOSED,N,INV0014
9001308,1020055,2026-01-17 11:13:31,RISK_SCORE,56.56,CLOSED,N,INV0050
