transaction_id,account_id,merchant_id,branch_id,transaction_date,amount,currency,channel,payment_type,status,failure_reason,processing_time_sec,device_id,ip_risk_score,transaction_risk_score,feature_version
1006554,514612,M0036,B019,2026-02-11 12:49:14,884.75,INR,WALLET,P2P,SUCCESS,,6.09,D0000877,36.41,38.28,NEW
1006555,500618,M0255,B016,2026-05-08 10:13:47,1226.78,INR,UPI,P2M,SUCCESS,,4.86,D0005559,15.1,46.65,OLD
1006556,511580,M0085,B016,2026-06-22 07:34:01,943.72,INR,UPI,P2P,SUCCESS,,4.66,D0002512,48.83,44.65,NEW
1006557,511153,M0079,B012,2026-05-18 05:50:30,1684.96,INR,CARD,P2P,SUCCESS,,5.12,D0010649,0.0,22.76,NEW
1006558,507653,M0395,B016,2026-05-15 03:53:10,6565.79,INR,WALLET,P2M,SUCCESS,,5.61,D0004730,24.45,0.0,NEW
1006559,502164,M0220,B015,2026-06-17 08:56:50,2458.75,INR,UPI,P2P,SUCCESS,,4.45,D0006026,23.37,57.7,OLD
1006560,514546,M0134,B005,2026-07-10 02:46:13,1698.33,INR,NETBANKING,BILLPAY,SUCCESS,,7.0,D0001479,19.76,32.57,OLD
1006561,508595,M0171,B013,2026-05-08 16:13:01,23420.86,INR,UPI,BILLPAY,SUCCESS,,4.33,D0009006,28.36,26.47,OLD
1006562,509125,M0159,B008,2026-03-02 03:44:46,2942.76,INR,CARD,P2M,SUCCESS,,4.51,D0007825,8.76,24.92,NEW
1006563,514655,M0094,B002,2026-02-27 06:09:14,896.83,INR,NETBANKING,P2P,SUCCESS,,6.78,D0013600,48.57,6.42,NEW
1006565,500953,M0121,B018,2026-05-31 15:27:41,404.12,INR,UPI,P2M,SUCCESS,,4.29,D0005281,27.64,29.16,NEW
1006566,509747,M0441,B006,2026-03-17 21:20:01,10308.24,INR,CARD,BILLPAY,SUCCESS,,5.21,D0003266,34.36,36.57,NEW
1006567,513924,M0183,B016,2026-01-01 12:55:06,1949.02,INR,UPI,P2P,SUCCESS,,4.17,D0005599,26.69,39.35,NEW
1006568,509982,M0091,B009,2026-05-06 07:02:48,1132.29,INR,UPI,BILLPAY,SUCCESS,,4.84,D0000601,48.21,32.66,NEW
1006569,503238,M0012,B004,2026-02-05 12:54:29,489.11,INR,UPI,P2M,SUCCESS,,5.24,D0008730,27.38,32.07,OLD
1006570,500765,M0011,B012,2026-03-11 18:56:59,2799.84,INR,UPI,P2P,SUCCESS,,4.85,D0013851,48.64,24.9,NEW
1006571,504302,M0498,B020,2026-07-17 23:26:17,3397.9,INR,UPI,P2M,SUCCESS,,5.65,D0007280,0.0,27.95,OLD
1006572,506804,M0036,B001,2026-01-11 18:41:17,1433.77,INR,CARD,P2M,SUCCESS,,5.86,D0003230,31.26,50.74,NEW
1006573,506718,M0439,B003,2026-06-24 15:45:53,2480.79,INR,CARD,P2M,SUCCESS,,7.63,D0014191,68.81,56.72,OLD
1006574,510437,M0243,B014,2026-05-18 05:52:40,793.65,INR,CARD,P2M,SUCCESS,,6.03,D0004042,15.08,53.51,NEW
1006575,500418,M0011,B011,2026-05-05 12:40:23,561.38,INR,UPI,P2M,SUCCESS,,5.03,D0003473,51.92,30.98,NEW
1006576,512480,M0293,B008,2026-04-14 08:54:40,9503.73,INR,WALLET,P2P,SUCCESS,,2.92,D0002042,0.61,28.65,NEW
1006577,503948,M0361,B014,2026-04-30 05:53:17,1305.2,INR,NETBANKING,P2M,SUCCESS,,7.58,D0013030,38.28,45.9,OLD
1006578,502319,M0240,B011,2026-02-06 16:40:21,4357.73,INR,CARD,P2P,SUCCESS,,4.82,D0008712,23.79,31.28,OLD
1006579,511844,M0419,B016,2026-02-25 02:34:04,3163.18,INR,UPI,P2M,SUCCESS,,4.98,D0000050,28.11,20.44,NEW
1006580,501092,M0448,B018,2026-06-08 00:23:11,7172.5,INR,UPI,P2P,SUCCESS,,3.98,D0006654,0.74,11.7,OLD
1006581,501634,M0196,B008,2026-02-14 01:48:38,1157.87,INR,UPI,P2M,SUCCESS,,4.08,D0014831,0.0,13.63,NEW
1006582,503093,M0255,B007,2026-07-01 18:56:30,420.52,INR,CARD,P2P,SUCCESS,,4.65,D0011351,58.92,60.41,OLD
1006583,506809,M0293,B010,2026-08-02 06:59:44,646.23,INR,CARD,P2M,SUCCESS,,6.0,D0007726,58.86,32.68,OLD
1006584,506676,M0024,B010,2026-03-31 07:43:28,4056.77,INR,UPI,BILLPAY,SUCCESS,,6.4,D0000586,24.77,44.79,NEW
1006585,510332,M0131,B020,2026-05-16 23:06:17,3237.71,INR,UPI,BILLPAY,SUCCESS,,3.15,D0011878,64.44,29.87,OLD
1006586,504065,M0484,B011,2026-03-04 15:18:35,1252.64,INR,NETBANKING,P2M,SUCCESS,,5.53,D0011321,29.83,64.46,NEW
1006587,514573,M0176,B009,2026-06-01 11:26:15,672.64,INR,UPI,P2M,SUCCESS,,5.98,D0000244,37.83,21.13,NEW
1006588,510630,M0126,B002,2026-01-10 18:53:33,1422.31,INR,UPI,P2P,SUCCESS,,5.55,D0012476,48.62,43.49,OLD
1006589,508783,M0316,B002,2026-08-16 14:50:47,3049.57,INR,UPI,P2M,SUCCESS,,4.29,D0001815,18.48,0.0,OLD
1006590,509775,M0233,B004,2026-02-03 09:45:16,1706.61,INR,NETBANKING,P2P,SUCCESS,,6.04,D0012002,35.24,0.0,OLD
1006591,500993,M0092,B015,2026-07-25 05:56:01,1891.31,INR,NETBANKING,BILLPAY,SUCCESS,,6.63,D0000295,78.06,8.56,NEW
1006592,507528,M0037,B013,2026-04-26 09:29:33,4039.62,INR,UPI,P2P,SUCCESS,,4.26,D0000324,36.43,19.87,NEW
1006593,505747,M0464,B016,2026-03-07 22:59:41,2241.92,INR,UPI,BILLPAY,SUCCESS,,5.55,D0007959,50.88,55.89,OLD
1006594,514339,M0127,B013,2026-01-29 09:18:01,525.36,INR,UPI,P2M,SUCCESS,,5.7,D0012357,39.17,36.96,NEW
1006595,509182,M0108,B015,2026-07-26 06:01:26,592.51,INR,UPI,P2P,PENDING,,4.91,D0010137,33.56,29.31,OLD
1006596,514123,M0296,B007,2026-05-27 21:35:25,1808.75,INR,CARD,P2M,SUCCESS,,6.38,D0014178,15.95,31.5,NEW
1006597,513162,M0373,B017,2026-08-06 14:32:10,1098.14,INR,NETBANKING,P2P,SUCCESS,,4.35,D0006679,20.74,32.28,NEW
1006598,505980,M0291,B002,2026-04-30 08:39:48,9284.58,INR,CARD,P2P,SUCCESS,,3.53,D0003272,21.67,23.34,NEW
1006599,501172,M0445,B003,2026-07-14 23:47:52,14683.77,INR,UPI,P2P,SUCCESS,,4.85,D0000994,0.0,13.46,NEW
1006600,504065,M0359,B011,2026-05-24 21:04:49,2930.86,INR,UPI,P2P,FAILED,AUTHENTICATION_FAILED,5.65,D0001810,38.54,44.29,OLD
1006601,507521,M0290,B001,2026-04-24 02:50:28,439.87,INR,UPI,P2M,SUCCESS,,5.01,D0002293,59.9,32.95,OLD
1006602,509684,M0263,B016,2026-03-20 17:13:28,3067.41,INR,WALLET,P2M,SUCCESS,,6.39,D0006076,68.12,35.56,NEW
1006603,511817,M0200,B017,2026-05-25 00:07:13,4902.88,INR,CARD,P2M,SUCCESS,,6.2,D0006597,39.04,41.79,NEW
1006604,508803,M0049,B001,2026-07-22 13:36:23,12614.98,INR,UPI,BILLPAY,SUCCESS,,5.53,D0012634,11.41,63.25,NEW
1006605,511557,M0012,B002,2026-03-12 05:28:59,2128.42,INR,CARD,P2M,SUCCESS,,6.85,D0001768,30.8,50.5,NEW
1006606,510216,M0314,B012,2026-05-09 03:47:15,2162.61,INR,CARD,P2P,SUCCESS,,4.1,D0003877,57.52,30.85,NEW
1006607,500693,M0496,B010,2026-07-05 19:55:38,770.2,INR,NETBANKING,P2M,FAILED,LIMIT_EXCEEDED,5.64,D0006906,12.77,44.38,NEW
1006608,501923,M0268,B007,2026-05-21 12:10:34,14641.82,INR,CARD,P2P,SUCCESS,,5.05,D0011177,29.88,48.08,NEW
1006609,505809,M0311,B016,2026-03-17 12:18:02,1448.01,INR,CARD,P2M,SUCCESS,,5.6,D0000499,45.72,29.53,NEW
1006610,506527,M0271,B009,2026-08-03 15:31:32,1110.83,INR,UPI,P2M,SUCCESS,,6.09,D0014123,14.74,33.61,OLD
1006611,500236,M0197,B013,2026-04-08 20:10:05,3060.85,INR,CARD,P2P,SUCCESS,,5.33,D0009666,2.69,22.24,OLD
1006612,514309,M0382,B004,2026-08-12 22:40:02,2324.78,INR,UPI,P2P,SUCCESS,,3.63,D0010558,11.39,34.38,OLD
1006613,511065,M0185,B008,2026-03-09 19:13:09,1044.84,INR,NETBANKING,BILLPAY,SUCCESS,,6.87,D0011856,48.91,17.75,NEW
1006614,512207,M0172,B011,2026-05-30 15:07:19,1016.88,INR,UPI,P2M,SUCCESS,,4.08,D0003273,4.56,33.96,OLD
1006615,502192,M0051,B020,2026-08-03 06:25:27,12792.33,INR,NETBANKING,BILLPAY,SUCCESS,,7.37,D0013951,0.0,63.95,OLD
1006616,512911,M0063,B002,2026-04-27 17:14:38,1086.81,INR,UPI,P2M,SUCCESS,,3.26,D0001159,31.77,66.65,NEW
1006617,512904,M0294,B018,2026-01-10 10:38:46,5934.78,INR,UPI,BILLPAY,SUCCESS,,3.07,D0013922,81.17,7.42,NEW
1006618,512000,M0424,B007,2026-04-08 04:57:18,18858.24,INR,CARD,P2M,SUCCESS,,3.71,D0005785,36.94,0.0,NEW
1006619,508366,M0066,B018,2026-03-25 03:07:11,1184.62,INR,UPI,BILLPAY,SUCCESS,,4.52,D0013576,42.83,46.08,OLD
1006620,502788,M0167,B007,2026-01-07 00:30:26,5747.23,INR,NETBANKING,BILLPAY,SUCCESS,,8.74,D0001744,5.23,16.72,OLD
1006621,512245,M0483,B016,2026-06-24 22:38:11,6631.96,INR,CARD,P2M,SUCCESS,,6.1,D0013833,59.98,47.53,OLD
1006622,512260,M0387,B003,2026-05-10 01:46:05,13357.87,INR,NETBANKING,P2M,SUCCESS,,5.0,D0006359,5.18,36.19,OLD
1006623,500636,M0261,B007,2026-05-29 17:57:46,8286.71,INR,UPI,P2M,SUCCESS,,4.48,D0012111,11.8,15.19,NEW
1006624,501842,M0057,B018,2026-08-06 05:52:36,6921.76,INR,CARD,P2M,SUCCESS,,4.66,D0002336,27.45,16.86,NEW
1006625,510843,M0195,B016,2026-02-06 06:00:46,3860.54,INR,CARD,P2M,SUCCESS,,6.2,D0014216,18.52,74.35,NEW
1006626,503486,M0448,B004,2026-03-02 21:52:22,3092.0,INR,NETBANKING,P2M,SUCCESS,,6.09,D0006225,39.16,24.04,NEW
1006627,514284,M0233,B009,2026-07-12 15:02:50,976.17,INR,UPI,P2M,SUCCESS,,4.43,D0006802,22.18,34.55,OLD
1006628,507036,M0196,B002,2026-08-05 21:16:06,1458.33,INR,NETBANKING,P2M,SUCCESS,,4.39,D0011643,10.47,32.97,OLD
1006629,513803,M0494,B004,2026-02-25 01:48:38,1418.13,INR,UPI,P2M,SUCCESS,,5.55,D0000915,64.69,37.33,OLD
1006630,506455,M0106,B019,2026-08-27 12:31:35,10636.92,INR,UPI,P2M,SUCCESS,,5.36,D0012851,49.43,67.76,OLD
1006631,507523,M0412,B004,2026-02-14 07:35:16,24876.96,INR,CARD,P2M,SUCCESS,,4.73,D0003995,32.28,24.59,OLD
1006632,512418,M0419,B012,2026-04-09 15:32:35,5862.18,INR,NETBANKING,P2M,SUCCESS,,6.68,D0001926,0.0,58.84,OLD
1006633,507203,M0083,B018,2026-01-18 12:01:00,6710.66,INR,WALLET,BILLPAY,SUCCESS,,4.59,D0007206,41.36,63.46,NEW
1006634,507479,M0491,B012,2026-06-29 06:42:32,6770.78,INR,UPI,P2M,SUCCESS,,4.56,D0010587,19.88,39.0,OLD
1006635,513195,M0364,B009,2026-04-04 23:14:37,1068.39,INR,UPI,P2P,SUCCESS,,2.75,D0006407,28.51,31.0,OLD
1006636,500467,M0210,B009,2026-04-17 05:19:30,1166.53,INR,CARD,BILLPAY,SUCCESS,,6.02,D0006232,36.96,17.06,OLD
1006637,500913,M0060,B005,2026-03-12 22:14:54,15047.15,INR,CARD,BILLPAY,SUCCESS,,5.33,D0004299,24.8,100.0,NEW
1006638,511965,M0341,B009,2026-02-15 02:49:58,2494.04,INR,CARD,P2M,SUCCESS,,6.05,D0008843,31.32,44.59,OLD
1006639,501768,M0034,B004,2026-02-13 08:41:49,916.77,INR,CARD,BILLPAY,FAILED,NETWORK_ERROR,4.81,D0010745,46.1,45.66,OLD
1006640,506955,M0343,B003,2026-01-22 05:56:33,571.51,INR,CARD,P2P,SUCCESS,,6.41,D0006428,36.64,35.71,NEW
1006641,500489,M0263,B006,2026-07-23 07:35:23,1281.77,INR,UPI,P2M,FAILED,TIMEOUT,6.2,D0010833,40.75,38.51,OLD
1006642,502700,M0255,B011,2026-03-05 02:24:37,6249.15,INR,CARD,P2P,SUCCESS,,6.4,D0002057,12.93,12.95,NEW
1006643,503784,M0364,B003,2026-06-20 00:42:41,5221.06,INR,CARD,P2M,SUCCESS,,3.41,D0003893,45.71,25.97,NEW
1006644,501335,M0198,B019,2026-01-24 00:59:12,5446.52,INR,NETBANKING,P2P,SUCCESS,,6.18,D0012610,16.75,26.03,OLD
1006645,511633,M0097,B009,2026-03-21 09:13:34,1215.23,INR,CARD,P2P,SUCCESS,,5.12,D0012783,7.0,26.81,OLD
1006646,514641,M0199,B014,2026-04-08 23:00:05,1413.07,INR,UPI,P2M,FAILED,LIMIT_EXCEEDED,4.34,D0005928,18.61,44.97,NEW
1006647,514826,M0097,B006,2026-05-28 07:40:13,1473.6,INR,CARD,P2P,SUCCESS,,6.09,D0012111,49.48,29.41,OLD
1006648,505658,M0113,B009,2026-02-10 00:14:19,2657.3,INR,CARD,P2P,SUCCESS,,8.07,D0000758,0.0,46.42,OLD
1006649,502266,M0433,B009,2026-08-21 17:32:57,2318.94,INR,CARD,P2M,SUCCESS,,7.09,D0008199,34.97,51.73,OLD
1006650,507517,M0491,B004,2026-08-28 19:03:29,1547.17,INR,CARD,P2P,SUCCESS,,5.46,D0001621,15.62,25.38,NEW
1006651,513668,M0239,B001,2026-05-10 03:16:12,799.96,INR,CARD,P2P,SUCCESS,,5.53,D0013704,55.23,18.27,OLD
1006652,511013,M0107,B003,2026-03-18 12:50:17,6023.32,INR,NETBANKING,P2P,SUCCESS,,7.2,D0000930,49.5,49.79,OLD
1006653,509678,M0390,B020,2026-04-19 07:53:22,1439.61,INR,CARD,P2P,SUCCESS,,4.97,D0000453,13.22,43.34,NEW
1006654,513385,M0007,B006,2026-06-16 14:36:28,2661.74,INR,NETBANKING,P2M,FAILED,TIMEOUT,5.6,D0003206,2.3,17.34,NEW
1006655,505808,M0224,B014,2026-04-24 11:10:12,1651.21,INR,CARD,BILLPAY,SUCCESS,,6.27,D0013571,10.79,18.64,OLD
1006656,502245,M0371,B009,2026-08-21 21:09:06,17105.96,INR,WALLET,BILLPAY,SUCCESS,,4.05,D0011133,10.65,44.91,NEW
1006657,509946,M0338,B020,2026-03-02 02:34:54,530.08,INR,CARD,P2P,FAILED,LIMIT_EXCEEDED,5.88,D0009751,32.87,38.06,NEW
1006658,504687,M0055,B011,2026-08-07 04:28:01,2269.4,INR,CARD,P2M,SUCCESS,,3.41,D0009548,41.25,43.48,OLD
1006659,514649,M0429,B016,2026-07-12 22:00:28,7655.85,INR,UPI,P2M,SUCCESS,,4.9,D0005621,61.06,58.64,OLD
1006660,505659,M0062,B012,2026-07-23 13:36:19,2614.28,INR,NETBANKING,P2M,SUCCESS,,5.81,D0009412,1.63,30.78,OLD
1006661,511801,M0288,B018,2026-04-05 05:44:19,3153.63,INR,UPI,P2M,SUCCESS,,5.64,D0004422,31.1,40.09,OLD
1006662,507201,M0134,B004,2026-04-20 11:27:17,1961.0,INR,UPI,P2P,SUCCESS,,6.41,D0001063,22.07,62.98,OLD
1006663,503737,M0470,B008,2026-07-22 21:46:57,230.87,INR,NETBANKING,P2P,SUCCESS,,6.83,D0002317,31.56,46.61,OLD
1006664,508492,M0403,B014,2026-01-15 17:24:19,819.23,INR,WALLET,P2M,SUCCESS,,4.67,D0007252,21.05,29.61,OLD
1006665,514772,M0347,B014,2026-04-14 02:32:27,1827.71,INR,UPI,P2M,SUCCESS,,5.33,D0005942,20.5,29.01,NEW
1006666,503192,M0257,B008,2026-01-31 00:33:44,1871.59,INR,CARD,BILLPAY,SUCCESS,,3.81,D0010629,64.36,26.15,NEW
1006667,504498,M0250,B001,2026-07-13 18:37:28,845.7,INR,NETBANKING,P2M,SUCCESS,,7.92,D0007585,30.78,3.34,NEW
1006668,508813,M0447,B004,2026-07-19 06:37:28,2817.29,INR,CARD,P2P,SUCCESS,,5.18,D0012747,16.54,42.29,OLD
1006669,507052,M0119,B017,2026-04-30 22:50:42,4424.88,INR,UPI,P2P,SUCCESS,,4.26,D0008915,36.79,24.5,OLD
1006670,500544,M0218,B009,2026-01-27 05:25:03,567.97,INR,WALLET,P2M,SUCCESS,,5.26,D0013535,18.63,42.39,OLD
1006671,500729,M0118,B006,2026-01-26 20:43:02,4465.44,INR,NETBANKING,P2P,SUCCESS,,5.07,D0001542,58.86,36.46,NEW
1006672,514208,M0342,B002,2026-02-16 10:10:53,2616.48,INR,UPI,P2M,SUCCESS,,7.64,D0006308,19.68,20.74,NEW
1006673,507604,M0025,B008,2026-03-28 10:34:18,1160.63,INR,NETBANKING,P2M,SUCCESS,,6.04,D0004527,73.95,53.41,OLD
1006674,513225,M0267,B017,2026-02-07 14:30:12,4726.98,INR,UPI,P2M,SUCCESS,,6.35,D0003059,42.06,65.25,OLD
1006675,513552,M0460,B018,2026-05-03 11:32:24,1983.34,INR,CARD,P2M,SUCCESS,,3.81,D0009122,36.82,18.0,OLD
1006676,502319,M0349,B011,2026-05-13 08:02:03,3359.18,INR,UPI,P2M,SUCCESS,,3.79,D0010090,47.51,23.71,OLD
1006677,509609,M0107,B018,2026-07-18 23:02:13,608.52,INR,CARD,P2P,SUCCESS,,4.74,D0007430,42.21,45.4,OLD
1006678,501074,M0095,B019,2026-04-12 12:52:20,19551.58,INR,NETBANKING,BILLPAY,SUCCESS,,6.17,D0006729,21.42,30.34,OLD
1006679,513735,M0162,B011,2026-03-19 18:00:44,2383.38,INR,NETBANKING,BILLPAY,SUCCESS,,6.35,D0000312,0.0,34.32,NEW
1006680,510891,M0262,B006,2026-06-07 19:11:40,2951.55,INR,CARD,P2M,SUCCESS,,5.23,D0003538,64.99,39.82,NEW
1006681,507661,M0305,B010,2026-07-17 12:15:48,381.43,INR,CARD,P2M,SUCCESS,,5.79,D0002701,9.9,37.33,NEW
1006682,506971,M0378,B017,2026-03-20 04:05:53,4097.08,INR,UPI,P2M,SUCCESS,,5.23,D0001673,26.26,44.18,NEW
1006683,505613,M0463,B007,2026-08-19 11:24:03,1867.39,INR,UPI,P2P,SUCCESS,,4.94,D0007346,17.8,58.78,OLD
1006684,511721,M0439,B005,2026-07-03 07:13:02,6180.08,INR,UPI,P2M,SUCCESS,,5.38,D0012768,14.03,46.27,NEW
1006685,512647,M0471,B013,2026-08-23 11:39:22,4574.59,INR,NETBANKING,P2M,SUCCESS,,4.73,D0006406,58.53,30.72,NEW
1006686,500325,M0015,B007,2026-02-21 22:57:03,4725.65,INR,UPI,BILLPAY,SUCCESS,,4.57,D0013391,2.1,46.97,NEW
1006687,510461,M0059,B019,2026-01-11 18:26:48,472.22,INR,WALLET,P2M,SUCCESS,,6.95,D0009287,47.85,67.37,NEW
1006688,510547,M0174,B005,2026-07-07 15:38:27,660.47,INR,UPI,BILLPAY,SUCCESS,,5.28,D0013219,34.22,21.51,OLD
1006689,504255,M0279,B020,2026-04-15 16:05:09,8580.45,INR,CARD,P2M,PENDING,,4.92,D0013597,24.95,35.31,NEW
1006690,508811,M0350,B019,2026-08-10 00:06:10,295.02,INR,UPI,BILLPAY,SUCCESS,,3.34,D0011869,23.46,63.57,OLD
1006691,502151,M0461,B007,2026-05-13 00:36:14,5759.52,INR,UPI,BILLPAY,SUCCESS,,4.75,D0011774,46.13,62.25,NEW
1006692,510654,M0499,B013,2026-05-02 02:21:18,607.91,INR,CARD,P2P,SUCCESS,,4.06,D0007358,15.14,20.58,OLD
1006693,504574,M0191,B019,2026-02-08 17:02:25,11108.12,INR,CARD,P2M,SUCCESS,,4.76,D0007902,29.53,0.0,NEW
1006694,511191,M0105,B019,2026-07-27 16:11:38,5197.76,INR,WALLET,P2P,SUCCESS,,5.31,D0000821,33.54,44.88,OLD
1006695,514331,M0393,B005,2026-05-14 03:03:32,2709.95,INR,UPI,P2P,SUCCESS,,3.2,D0008961,14.07,46.37,OLD
1006696,513013,M0474,B012,2026-03-20 08:22:37,4793.55,INR,UPI,P2M,SUCCESS,,5.41,D0009588,38.76,28.77,OLD
1006697,503023,M0077,B019,2026-07-27 14:40:35,1106.81,INR,NETBANKING,P2M,SUCCESS,,6.09,D0006845,32.77,28.32,NEW
1006698,502587,M0078,B005,2026-05-17 23:29:29,2238.14,INR,UPI,P2P,SUCCESS,,4.6,D0009216,27.45,12.95,OLD
1006699,512635,M0041,B009,2026-04-14 03:27:51,8787.84,INR,UPI,P2M,SUCCESS,,5.25,D0008962,37.92,22.3,OLD
1006700,513853,M0287,B011,2026-03-01 06:16:24,18863.91,INR,CARD,P2M,SUCCESS,,6.08,D0013880,0.0,57.62,OLD
1006701,502424,M0245,B015,2026-02-06 04:13:01,3517.49,INR,UPI,P2M,SUCCESS,,4.46,D0007644,18.1,18.05,OLD
1006702,508807,M0500,B018,2026-04-28 15:00:02,1956.19,INR,UPI,P2P,SUCCESS,,2.32,D0007702,25.96,21.71,OLD
1006703,509703,M0462,B004,2026-08-20 06:05:04,23633.51,INR,CARD,P2M,SUCCESS,,5.9,D0009450,19.15,30.77,OLD
1006704,505921,M0455,B020,2026-02-04 07:50:57,6239.34,INR,NETBANKING,P2M,SUCCESS,,6.28,D0003464,40.48,49.72,OLD
1006705,502256,M0050,B019,2026-05-10 14:59:01,390.11,INR,UPI,P2M,SUCCESS,,4.64,D0007519,32.77,35.63,NEW
1006706,505159,M0470,B003,2026-05-23 06:41:38,3001.28,INR,UPI,P2M,SUCCESS,,5.67,D0008771,43.65,45.26,OLD
1006707,511895,M0353,B005,2026-06-23 13:51:30,4881.19,INR,CARD,P2M,SUCCESS,,4.02,D0005143,62.58,50.3,OLD
1006708,514993,M0151,B017,2026-06-15 22:06:25,4483.04,INR,UPI,P2P,SUCCESS,,6.1,D0013915,18.56,50.69,NEW
1006709,502725,M0036,B005,2026-01-06 00:55:44,2670.79,INR,UPI,P2P,SUCCESS,,4.1,D0007368,49.34,23.38,OLD
1006710,507306,M0320,B004,2026-01-08 21:00:37,3063.19,INR,UPI,P2P,SUCCESS,,4.66,D0001960,15.1,41.36,OLD
1006711,504686,M0270,B014,2026-08-27 10:06:48,1993.73,INR,NETBANKING,P2M,SUCCESS,,4.35,D0013008,44.31,30.18,OLD
1006712,506798,M0262,B019,2026-02-19 01:12:24,2989.37,INR,UPI,P2M,SUCCESS,,5.68,D0004903,32.94,19.78,OLD
1006713,504969,M0015,B007,2026-01-08 01:02:09,5605.51,INR,CARD,P2M,SUCCESS,,4.44,D0014399,39.47,0.0,OLD
1006714,506692,M0259,B019,2026-07-13 06:17:06,187.91,INR,UPI,P2M,SUCCESS,,7.46,D0004427,39.71,53.5,OLD
1006715,509312,M0486,B016,2026-07-27 16:10:57,3950.81,INR,UPI,BILLPAY,SUCCESS,,5.62,D0000515,25.08,5.93,OLD
1006716,514628,M0165,B006,2026-03-06 23:30:11,1330.3,INR,CARD,P2M,SUCCESS,,5.96,D0007446,33.39,51.84,OLD
1006717,507146,M0453,B011,2026-04-04 02:51:01,6138.05,INR,UPI,P2M,SUCCESS,,6.03,D0012569,60.4,42.73,NEW
1006718,513276,M0362,B012,2026-02-25 19:10:22,1100.65,INR,CARD,P2M,SUCCESS,,6.27,D0010954,40.99,14.83,OLD
1006719,513398,M0034,B016,2026-01-23 14:02:32,164.17,INR,UPI,P2P,SUCCESS,,5.22,D0010640,21.48,47.72,NEW
1006720,502178,M0367,B017,2026-06-29 13:49:41,524.47,INR,CARD,P2M,SUCCESS,,7.16,D0010316,22.1,3.67,NEW
1006721,514783,M0034,B005,2026-02-02 18:56:57,14321.3,INR,CARD,P2M,SUCCESS,,6.0,D0004780,6.04,24.94,NEW
1006722,514621,M0052,B005,2026-02-25 01:34:05,1237.16,INR,UPI,P2M,SUCCESS,,3.22,D0002205,60.23,3.72,OLD
1006723,505042,M0131,B006,2026-04-17 11:28:08,1495.87,INR,WALLET,P2M,SUCCESS,,7.25,D0001033,35.83,0.0,NEW
1006724,506497,M0150,B014,2026-07-21 16:17:37,2430.32,INR,NETBANKING,P2P,SUCCESS,,6.2,D0006350,0.0,33.38,NEW
1006725,501124,M0204,B017,2026-04-16 23:08:02,646.82,INR,CARD,P2M,FAILED,INSUFFICIENT_FUNDS,3.94,D0008149,53.3,51.23,OLD
1006726,506073,M0401,B009,2026-01-06 19:42:37,5915.93,INR,CARD,P2M,SUCCESS,,4.72,D0001410,59.7,59.88,NEW
1006727,502109,M0052,B016,2026-06-13 07:04:25,4847.83,INR,NETBANKING,P2P,SUCCESS,,6.12,D0013660,18.92,27.6,OLD
1006728,502419,M0364,B008,2026-01-06 14:32:57,6066.14,INR,NETBANKING,P2P,SUCCESS,,5.51,D0010498,0.0,20.3,NEW
1006729,512733,M0093,B007,2026-02-27 07:38:10,866.51,INR,UPI,P2P,SUCCESS,,2.39,D0001817,30.18,41.88,OLD
1006730,502201,M0316,B020,2026-07-24 01:07:12,2143.55,INR,CARD,P2P,SUCCESS,,6.66,D0010888,6.5,32.35,OLD
1006731,510244,M0430,B016,2026-06-13 00:37:11,790.43,INR,CARD,P2M,SUCCESS,,5.3,D0010811,40.38,60.49,NEW
1006732,504578,M0298,B002,2026-06-29 22:01:41,6308.03,INR,CARD,BILLPAY,SUCCESS,,5.53,D0000441,51.37,40.62,OLD
1006733,501811,M0004,B005,2026-06-16 22:49:11,5235.41,INR,CARD,P2M,SUCCESS,,6.62,D0007636,13.36,1.63,OLD
1006734,502419,M0027,B008,2026-08-01 23:44:17,752.71,INR,UPI,P2M,SUCCESS,,5.49,D0003834,50.25,41.6,NEW
1006735,514150,M0019,B001,2026-01-07 00:36:04,2864.71,INR,CARD,P2P,SUCCESS,,6.68,D0002804,0.0,78.55,NEW
1006736,504915,M0331,B019,2026-08-05 17:37:17,259.92,INR,UPI,P2P,SUCCESS,,6.36,D0012434,0.0,55.43,NEW
1006737,511691,M0463,B001,2026-03-25 23:32:06,3970.2,INR,UPI,P2P,SUCCESS,,4.87,D0006572,43.8,23.41,NEW
1006738,507032,M0212,B017,2026-04-01 16:56:23,4542.81,INR,NETBANKING,P2M,SUCCESS,,5.15,D0001437,35.98,61.48,NEW
1006739,502422,M0147,B010,2026-04-12 21:21:57,1086.32,INR,CARD,P2M,SUCCESS,,5.89,D0009810,17.97,25.56,OLD
1006740,505410,M0193,B002,2026-04-30 23:14:18,1750.84,INR,NETBANKING,P2P,SUCCESS,,5.88,D0013028,0.0,28.16,NEW
1006741,510230,M0105,B019,2026-03-21 19:27:19,3876.03,INR,UPI,BILLPAY,SUCCESS,,5.14,D0010207,12.8,31.69,OLD
1006742,511381,M0420,B005,2026-08-07 08:12:25,1406.58,INR,CARD,P2P,SUCCESS,,5.98,D0011011,21.82,59.21,OLD
1006743,507720,M0061,B020,2026-06-22 20:05:50,3570.66,INR,CARD,P2M,SUCCESS,,6.59,D0011046,28.1,66.75,OLD
1006744,503078,M0130,B014,2026-05-08 22:50:10,5202.24,INR,CARD,P2P,SUCCESS,,6.81,D0011484,68.46,50.65,OLD
