experiment_id,customer_id,experiment_group,assignment_date,eligible_flag
PAY_CONFIRM_V2,106779,TREATMENT,2026-03-10,Y
PAY_CONFIRM_V2,108321,CONTROL,2026-03-12,Y
PAY_CONFIRM_V2,101911,CONTROL,2026-03-15,Y
PAY_CONFIRM_V2,100597,CONTROL,2026-03-24,Y
PAY_CONFIRM_V2,104518,TREATMENT,2026-03-25,Y
PAY_CONFIRM_V2,108777,CONTROL,2026-03-21,Y
PAY_CONFIRM_V2,105371,CONTROL,2026-03-13,Y
PAY_CONFIRM_V2,109452,TREATMENT,2026-03-07,Y
PAY_CONFIRM_V2,107023,TREATMENT,2026-03-12,Y
PAY_CONFIRM_V2,104168,TREATMENT,2026-03-07,Y
PAY_CONFIRM_V2,109882,TREATMENT,2026-03-14,Y
PAY_CONFIRM_V2,108148,TREATMENT,2026-03-03,Y
PAY_CONFIRM_V2,101095,CONTROL,2026-03-27,Y
PAY_CONFIRM_V2,106515,CONTROL,2026-03-05,Y
PAY_CONFIRM_V2,104135,CONTROL,2026-03-21,Y
PAY_CONFIRM_V2,107519,TREATMENT,2026-03-23,Y
PAY_CONFIRM_V2,103636,TREATMENT,2026-03-26,Y
PAY_CONFIRM_V2,106425,CONTROL,2026-03-22,Y
PAY_CONFIRM_V2,107615,CONTROL,2026-03-29,Y
PAY_CONFIRM_V2,103304,TREATMENT,2026-03-03,Y
PAY_CONFIRM_V2,107825,TREATMENT,2026-03-26,Y
PAY_CONFIRM_V2,105969,TREATMENT,2026-03-30,Y
PAY_CONFIRM_V2,103805,CONTROL,2026-03-19,Y
PAY_CONFIRM_V2,107190,CONTROL,2026-03-19,Y
PAY_CONFIRM_V2,101222,CONTROL,2026-03-03,Y
PAY_CONFIRM_V2,101827,CONTROL,2026-03-17,Y
PAY_CONFIRM_V2,109404,TREATMENT,2026-03-29,Y
PAY_CONFIRM_V2,103988,CONTROL,2026-03-17,Y
PAY_CONFIRM_V2,100915,CONTROL,2026-03-27,Y
PAY_CONFIRM_V2,108540,CONTROL,2026-03-16,Y
PAY_CONFIRM_V2,107465,CONTROL,2026-03-22,Y
PAY_CONFIRM_V2,103311,CONTROL,2026-03-28,Y
PAY_CONFIRM_V2,100188,TREATMENT,2026-03-25,Y
PAY_CONFIRM_V2,101392,TREATMENT,2026-03-16,Y
PAY_CONFIRM_V2,103790,CONTROL,2026-03-08,Y
PAY_CONFIRM_V2,104441,TREATMENT,2026-03-23,Y
PAY_CONFIRM_V2,108582,CONTROL,2026-03-23,Y
PAY_CONFIRM_V2,107255,TREATMENT,2026-03-10,Y
PAY_CONFIRM_V2,101074,TREATMENT,2026-03-17,Y
PAY_CONFIRM_V2,108897,TREATMENT,2026-03-02,Y
PAY_CONFIRM_V2,106050,TREATMENT,2026-03-19,Y
PAY_CONFIRM_V2,103623,TREATMENT,2026-03-11,Y
PAY_CONFIRM_V2,109020,TREATMENT,2026-03-18,Y
PAY_CONFIRM_V2,106287,TREATMENT,2026-03-08,Y
PAY_CONFIRM_V2,104662,CONTROL,2026-03-23,Y
PAY_CONFIRM_V2,109524,CONTROL,2026-03-29,Y
PAY_CONFIRM_V2,102091,TREATMENT,2026-03-23,Y
PAY_CONFIRM_V2,106079,TREATMENT,2026-03-13,Y
PAY_CONFIRM_V2,101649,TREATMENT,2026-03-01,Y
PAY_CONFIRM_V2,108127,CONTROL,2026-03-22,Y
PAY_CONFIRM_V2,102368,CONTROL,2026-03-01,Y
PAY_CONFIRM_V2,107806,CONTROL,2026-03-09,Y
PAY_CONFIRM_V2,107083,TREATMENT,2026-03-27,Y
PAY_CONFIRM_V2,104046,CONTROL,2026-03-20,Y
PAY_CONFIRM_V2,106510,TREATMENT,2026-03-24,Y
PAY_CONFIRM_V2,100155,CONTROL,2026-03-10,Y
PAY_CONFIRM_V2,100180,TREATMENT,2026-03-17,Y
PAY_CONFIRM_V2,104190,TREATMENT,2026-03-17,Y
PAY_CONFIRM_V2,104716,CONTROL,2026-03-20,Y
PAY_CONFIRM_V2,103715,TREATMENT,2026-03-01,Y
PAY_CONFIRM_V2,103225,TREATMENT,2026-03-28,Y
PAY_CONFIRM_V2,104873,TREATMENT,2026-03-15,Y
PAY_CONFIRM_V2,105681,CONTROL,2026-03-18,Y
PAY_CONFIRM_V2,109814,CONTROL,2026-03-05,Y
PAY_CONFIRM_V2,104344,CONTROL,2026-03-08,Y
PAY_CONFIRM_V2,109773,TREATMENT,2026-03-23,Y
PAY_CONFIRM_V2,105356,CONTROL,2026-03-12,Y
PAY_CONFIRM_V2,109467,TREATMENT,2026-03-05,Y
PAY_CONFIRM_V2,109356,CONTROL,2026-03-13,Y
PAY_CONFIRM_V2,108889,CONTROL,2026-03-21,Y
PAY_CONFIRM_V2,107860,TREATMENT,2026-03-29,Y
PAY_CONFIRM_V2,107238,CONTROL,2026-03-01,Y
PAY_CONFIRM_V2,101323,CONTROL,2026-03-09,Y
PAY_CONFIRM_V2,103336,TREATMENT,2026-03-14,Y
PAY_CONFIRM_V2,102380,TREATMENT,2026-03-14,Y
PAY_CONFIRM_V2,105643,TREATMENT,2026-03-12,Y
PAY_CONFIRM_V2,102256,TREATMENT,2026-03-08,Y
PAY_CONFIRM_V2,109293,CONTROL,2026-03-21,Y
PAY_CONFIRM_V2,109683,TREATMENT,2026-03-07,Y
PAY_CONFIRM_V2,100267,CONTROL,2026-03-23,Y
PAY_CONFIRM_V2,103426,CONTROL,2026-03-02,Y
PAY_CONFIRM_V2,108996,CONTROL,2026-03-09,Y
PAY_CONFIRM_V2,100872,TREATMENT,2026-03-30,Y
PAY_CONFIRM_V2,100209,CONTROL,2026-03-12,Y
PAY_CONFIRM_V2,109546,TREATMENT,2026-03-08,Y
PAY_CONFIRM_V2,104226,CONTROL,2026-03-12,Y
PAY_CONFIRM_V2,105700,CONTROL,2026-03-29,Y
PAY_CONFIRM_V2,109264,TREATMENT,2026-03-12,Y
PAY_CONFIRM_V2,103145,TREATMENT,2026-03-29,Y
PAY_CONFIRM_V2,109990,TREATMENT,2026-03-04,Y
PAY_CONFIRM_V2,102172,CONTROL,2026-03-04,Y
PAY_CONFIRM_V2,100226,TREATMENT,2026-03-11,Y
PAY_CONFIRM_V2,109065,CONTROL,2026-03-03,Y
PAY_CONFIRM_V2,106415,TREATMENT,2026-03-28,Y
PAY_CONFIRM_V2,107111,TREATMENT,2026-03-06,Y
PAY_CONFIRM_V2,101808,CONTROL,2026-03-30,Y
PAY_CONFIRM_V2,109919,TREATMENT,2026-03-17,Y
PAY_CONFIRM_V2,105273,CONTROL,2026-03-08,Y
PAY_CONFIRM_V2,104687,CONTROL,2026-03-22,Y
PAY_CONFIRM_V2,109636,CONTROL,2026-03-11,Y
PAY_CONFIRM_V2,109302,CONTROL,2026-03-02,Y
PAY_CONFIRM_V2,104392,TREATMENT,2026-03-19,Y
PAY_CONFIRM_V2,104729,TREATMENT,2026-03-02,Y
PAY_CONFIRM_V2,102924,CONTROL,2026-03-14,Y
PAY_CONFIRM_V2,107260,CONTROL,2026-03-02,Y
PAY_CONFIRM_V2,101631,CONTROL,2026-03-27,Y
PAY_CONFIRM_V2,105319,CONTROL,2026-03-13,Y
PAY_CONFIRM_V2,107802,CONTROL,2026-03-06,Y
PAY_CONFIRM_V2,102547,CONTROL,2026-03-05,Y
PAY_CONFIRM_V2,104837,CONTROL,2026-03-25,Y
PAY_CONFIRM_V2,109511,CONTROL,2026-03-30,Y
PAY_CONFIRM_V2,101804,CONTROL,2026-03-15,Y
PAY_CONFIRM_V2,107347,TREATMENT,2026-03-15,Y
PAY_CONFIRM_V2,100442,CONTROL,2026-03-08,Y
PAY_CONFIRM_V2,101699,CONTROL,2026-03-21,Y
PAY_CONFIRM_V2,109740,CONTROL,2026-03-14,Y
PAY_CONFIRM_V2,101977,TREATMENT,2026-03-27,Y
PAY_CONFIRM_V2,102680,CONTROL,2026-03-03,Y
PAY_CONFIRM_V2,101665,TREATMENT,2026-03-17,Y
PAY_CONFIRM_V2,107454,TREATMENT,2026-03-05,Y
PAY_CONFIRM_V2,105140,CONTROL,2026-03-03,Y
PAY_CONFIRM_V2,100627,TREATMENT,2026-03-17,Y
PAY_CONFIRM_V2,105279,TREATMENT,2026-03-26,Y
PAY_CONFIRM_V2,108027,TREATMENT,2026-03-28,Y
PAY_CONFIRM_V2,102394,CONTROL,2026-03-07,Y
PAY_CONFIRM_V2,105185,CONTROL,2026-03-20,Y
PAY_CONFIRM_V2,109290,CONTROL,2026-03-02,Y
PAY_CONFIRM_V2,103722,TREATMENT,2026-03-04,Y
PAY_CONFIRM_V2,108965,CONTROL,2026-03-07,Y
PAY_CONFIRM_V2,106584,TREATMENT,2026-03-01,Y
PAY_CONFIRM_V2,101037,TREATMENT,2026-03-10,Y
PAY_CONFIRM_V2,107141,TREATMENT,2026-03-10,Y
PAY_CONFIRM_V2,109220,TREATMENT,2026-03-06,Y
PAY_CONFIRM_V2,105243,CONTROL,2026-03-05,Y
PAY_CONFIRM_V2,109984,CONTROL,2026-03-05,Y
PAY_CONFIRM_V2,103648,TREATMENT,2026-03-06,Y
PAY_CONFIRM_V2,100533,CONTROL,2026-03-10,Y
PAY_CONFIRM_V2,108187,CONTROL,2026-03-12,Y
PAY_CONFIRM_V2,109396,TREATMENT,2026-03-19,Y
PAY_CONFIRM_V2,102774,TREATMENT,2026-03-04,Y
PAY_CONFIRM_V2,104717,TREATMENT,2026-03-02,Y
PAY_CONFIRM_V2,107964,TREATMENT,2026-03-23,Y
PAY_CONFIRM_V2,108323,CONTROL,2026-03-14,Y
PAY_CONFIRM_V2,103571,CONTROL,2026-03-19,Y
PAY_CONFIRM_V2,106505,TREATMENT,2026-03-12,Y
PAY_CONFIRM_V2,109640,TREATMENT,2026-03-29,Y
PAY_CONFIRM_V2,109991,CONTROL,2026-03-09,Y
PAY_CONFIRM_V2,103133,CONTROL,2026-03-06,Y
PAY_CONFIRM_V2,104813,CONTROL,2026-03-25,Y
PAY_CONFIRM_V2,101069,CONTROL,2026-03-22,Y
PAY_CONFIRM_V2,107975,CONTROL,2026-03-27,Y
PAY_CONFIRM_V2,100641,CONTROL,2026-03-09,Y
PAY_CONFIRM_V2,108804,CONTROL,2026-03-01,Y
PAY_CONFIRM_V2,106812,CONTROL,2026-03-07,Y
PAY_CONFIRM_V2,100248,CONTROL,2026-03-19,Y
PAY_CONFIRM_V2,109267,TREATMENT,2026-03-15,Y
PAY_CONFIRM_V2,102440,CONTROL,2026-03-30,Y
PAY_CONFIRM_V2,101092,CONTROL,2026-03-12,Y
PAY_CONFIRM_V2,100292,CONTROL,2026-03-05,Y
PAY_CONFIRM_V2,102880,TREATMENT,2026-03-16,Y
PAY_CONFIRM_V2,103992,CONTROL,2026-03-27,Y
PAY_CONFIRM_V2,101910,TREATMENT,2026-03-21,Y
PAY_CONFIRM_V2,105850,CONTROL,2026-03-05,Y
PAY_CONFIRM_V2,108786,CONTROL,2026-03-12,Y
PAY_CONFIRM_V2,108100,CONTROL,2026-03-07,Y
PAY_CONFIRM_V2,105430,TREATMENT,2026-03-06,Y
PAY_CONFIRM_V2,108370,TREATMENT,2026-03-12,Y
PAY_CONFIRM_V2,102802,CONTROL,2026-03-10,Y
PAY_CONFIRM_V2,104599,TREATMENT,2026-03-14,Y
PAY_CONFIRM_V2,104237,TREATMENT,2026-03-08,Y
PAY_CONFIRM_V2,102862,CONTROL,2026-03-08,Y
PAY_CONFIRM_V2,109772,CONTROL,2026-03-14,Y
PAY_CONFIRM_V2,109538,CONTROL,2026-03-02,Y
PAY_CONFIRM_V2,103800,TREATMENT,2026-03-11,Y
PAY_CONFIRM_V2,101006,CONTROL,2026-03-13,Y
PAY_CONFIRM_V2,105753,CONTROL,2026-03-28,Y
PAY_CONFIRM_V2,106074,CONTROL,2026-03-24,Y
PAY_CONFIRM_V2,102917,CONTROL,2026-03-09,Y
PAY_CONFIRM_V2,105926,CONTROL,2026-03-07,Y
PAY_CONFIRM_V2,103153,CONTROL,2026-03-06,Y
PAY_CONFIRM_V2,109691,CONTROL,2026-03-28,Y
PAY_CONFIRM_V2,106666,TREATMENT,2026-03-09,Y
PAY_CONFIRM_V2,103251,CONTROL,2026-03-05,Y
PAY_CONFIRM_V2,108458,CONTROL,2026-03-08,Y
PAY_CONFIRM_V2,106994,CONTROL,2026-03-02,Y
PAY_CONFIRM_V2,109310,CONTROL,2026-03-13,Y
PAY_CONFIRM_V2,102112,CONTROL,2026-03-11,Y
PAY_CONFIRM_V2,105754,TREATMENT,2026-03-30,Y
PAY_CONFIRM_V2,105080,CONTROL,2026-03-25,Y
PAY_CONFIRM_V2,108392,CONTROL,2026-03-06,Y
PAY_CONFIRM_V2,101326,TREATMENT,2026-03-28,Y
PAY_CONFIRM_V2,100757,CONTROL,2026-03-13,Y
PAY_CONFIRM_V2,108345,CONTROL,2026-03-26,Y
PAY_CONFIRM_V2,105676,TREATMENT,2026-03-25,Y
PAY_CONFIRM_V2,108785,TREATMENT,2026-03-24,Y
PAY_CONFIRM_V2,104435,CONTROL,2026-03-09,Y
PAY_CONFIRM_V2,100582,TREATMENT,2026-03-07,Y
PAY_CONFIRM_V2,107407,TREATMENT,2026-03-11,Y
PAY_CONFIRM_V2,106650,TREATMENT,2026-03-18,Y
PAY_CONFIRM_V2,109672,TREATMENT,2026-03-11,Y
PAY_CONFIRM_V2,108604,CONTROL,2026-03-30,Y
PAY_CONFIRM_V2,103338,CONTROL,2026-03-07,Y
PAY_CONFIRM_V2,109962,CONTROL,2026-03-12,Y
PAY_CONFIRM_V2,106846,TREATMENT,2026-03-10,Y
PAY_CONFIRM_V2,101340,TREATMENT,2026-03-17,Y
PAY_CONFIRM_V2,102083,CONTROL,2026-03-04,Y
PAY_CONFIRM_V2,101381,TREATMENT,2026-03-30,Y
PAY_CONFIRM_V2,102151,TREATMENT,2026-03-06,Y
PAY_CONFIRM_V2,105333,CONTROL,2026-03-16,Y
PAY_CONFIRM_V2,108278,TREATMENT,2026-03-13,Y
PAY_CONFIRM_V2,101615,TREATMENT,2026-03-02,Y
PAY_CONFIRM_V2,100272,TREATMENT,2026-03-18,Y
PAY_CONFIRM_V2,107547,CONTROL,2026-03-23,Y
PAY_CONFIRM_V2,100160,TREATMENT,2026-03-19,Y
PAY_CONFIRM_V2,105701,TREATMENT,2026-03-02,Y
PAY_CONFIRM_V2,103261,TREATMENT,2026-03-08,Y
PAY_CONFIRM_V2,108603,CONTROL,2026-03-03,Y
PAY_CONFIRM_V2,105573,CONTROL,2026-03-16,Y
PAY_CONFIRM_V2,108585,TREATMENT,2026-03-27,Y
PAY_CONFIRM_V2,106881,TREATMENT,2026-03-29,Y
PAY_CONFIRM_V2,102530,CONTROL,2026-03-10,Y
PAY_CONFIRM_V2,107863,CONTROL,2026-03-27,Y
PAY_CONFIRM_V2,102768,TREATMENT,2026-03-26,Y
PAY_CONFIRM_V2,106090,CONTROL,2026-03-06,Y
PAY_CONFIRM_V2,104896,CONTROL,2026-03-26,Y
PAY_CONFIRM_V2,105291,CONTROL,2026-03-02,Y
PAY_CONFIRM_V2,101456,CONTROL,2026-03-09,Y
PAY_CONFIRM_V2,102203,CONTROL,2026-03-03,Y
PAY_CONFIRM_V2,103574,TREATMENT,2026-03-14,Y
PAY_CONFIRM_V2,100090,CONTROL,2026-03-22,Y
PAY_CONFIRM_V2,102848,CONTROL,2026-03-15,Y
PAY_CONFIRM_V2,103794,CONTROL,2026-03-16,Y
PAY_CONFIRM_V2,101707,CONTROL,2026-03-05,Y
PAY_CONFIRM_V2,105790,CONTROL,2026-03-07,Y
PAY_CONFIRM_V2,106365,CONTROL,2026-03-16,Y
PAY_CONFIRM_V2,104579,TREATMENT,2026-03-26,Y
PAY_CONFIRM_V2,109456,TREATMENT,2026-03-07,Y
PAY_CONFIRM_V2,107521,CONTROL,2026-03-05,Y
PAY_CONFIRM_V2,108257,TREATMENT,2026-03-14,Y
PAY_CONFIRM_V2,107187,TREATMENT,2026-03-06,Y
PAY_CONFIRM_V2,100731,CONTROL,2026-03-02,Y
PAY_CONFIRM_V2,109087,CONTROL,2026-03-09,Y
PAY_CONFIRM_V2,100050,TREATMENT,2026-03-23,Y
PAY_CONFIRM_V2,101855,TREATMENT,2026-03-03,Y
PAY_CONFIRM_V2,103628,TREATMENT,2026-03-17,Y
PAY_CONFIRM_V2,105659,CONTROL,2026-03-28,Y
PAY_CONFIRM_V2,100073,CONTROL,2026-03-15,Y
PAY_CONFIRM_V2,106274,TREATMENT,2026-03-11,Y
PAY_CONFIRM_V2,100965,TREATMENT,2026-03-24,Y
PAY_CONFIRM_V2,105985,TREATMENT,2026-03-13,Y
PAY_CONFIRM_V2,102748,TREATMENT,2026-03-29,Y
PAY_CONFIRM_V2,108226,TREATMENT,2026-03-24,Y
PAY_CONFIRM_V2,100557,CONTROL,2026-03-20,Y
PAY_CONFIRM_V2,107181,TREATMENT,2026-03-18,Y
PAY_CONFIRM_V2,108367,CONTROL,2026-03-27,Y
PAY_CONFIRM_V2,104698,TREATMENT,2026-03-08,Y
PAY_CONFIRM_V2,103045,CONTROL,2026-03-15,Y
PAY_CONFIRM_V2,107874,CONTROL,2026-03-25,Y
PAY_CONFIRM_V2,104979,CONTROL,2026-03-02,Y
PAY_CONFIRM_V2,102076,TREATMENT,2026-03-03,Y
PAY_CONFIRM_V2,108359,TREATMENT,2026-03-27,Y
PAY_CONFIRM_V2,105948,TREATMENT,2026-03-13,Y
PAY_CONFIRM_V2,103040,CONTROL,2026-03-02,Y
PAY_CONFIRM_V2,102494,TREATMENT,2026-03-02,Y
PAY_CONFIRM_V2,100569,TREATMENT,2026-03-24,Y
PAY_CONFIRM_V2,108943,TREATMENT,2026-03-07,Y
PAY_CONFIRM_V2,104872,TREATMENT,2026-03-20,Y
PAY_CONFIRM_V2,105683,TREATMENT,2026-03-15,Y
PAY_CONFIRM_V2,103666,TREATMENT,2026-03-08,Y
PAY_CONFIRM_V2,101383,CONTROL,2026-03-14,Y
PAY_CONFIRM_V2,101520,CONTROL,2026-03-08,Y
PAY_CONFIRM_V2,105252,CONTROL,2026-03-23,Y
PAY_CONFIRM_V2,102086,TREATMENT,2026-03-02,Y
PAY_CONFIRM_V2,108871,CONTROL,2026-03-07,Y
PAY_CONFIRM_V2,105274,TREATMENT,2026-03-04,Y
PAY_CONFIRM_V2,102710,TREATMENT,2026-03-16,Y
PAY_CONFIRM_V2,105143,CONTROL,2026-03-21,Y
PAY_CONFIRM_V2,101874,TREATMENT,2026-03-04,Y
PAY_CONFIRM_V2,104617,CONTROL,2026-03-26,Y
PAY_CONFIRM_V2,109821,TREATMENT,2026-03-10,Y
PAY_CONFIRM_V2,101107,CONTROL,2026-03-22,Y
PAY_CONFIRM_V2,102042,TREATMENT,2026-03-28,Y
PAY_CONFIRM_V2,106817,TREATMENT,2026-03-11,Y
PAY_CONFIRM_V2,100903,CONTROL,2026-03-02,Y
PAY_CONFIRM_V2,107370,CONTROL,2026-03-17,Y
PAY_CONFIRM_V2,109562,CONTROL,2026-03-04,Y
PAY_CONFIRM_V2,102018,TREATMENT,2026-03-26,Y
PAY_CONFIRM_V2,100039,CONTROL,2026-03-04,Y
PAY_CONFIRM_V2,103161,TREATMENT,2026-03-20,Y
PAY_CONFIRM_V2,108437,CONTROL,2026-03-06,Y
PAY_CONFIRM_V2,100447,TREATMENT,2026-03-21,Y
PAY_CONFIRM_V2,103460,CONTROL,2026-03-26,Y
PAY_CONFIRM_V2,107823,TREATMENT,2026-03-07,Y
PAY_CONFIRM_V2,104164,TREATMENT,2026-03-22,Y
PAY_CONFIRM_V2,102628,TREATMENT,2026-03-26,Y
PAY_CONFIRM_V2,109219,CONTROL,2026-03-24,Y
PAY_CONFIRM_V2,100954,TREATMENT,2026-03-14,Y
PAY_CONFIRM_V2,105595,CONTROL,2026-03-05,Y
PAY_CONFIRM_V2,102182,CONTROL,2026-03-21,Y
PAY_CONFIRM_V2,100233,TREATMENT,2026-03-19,Y
PAY_CONFIRM_V2,105395,TREATMENT,2026-03-10,Y
PAY_CONFIRM_V2,102727,TREATMENT,2026-03-12,Y
PAY_CONFIRM_V2,107281,CONTROL,2026-03-27,Y
PAY_CONFIRM_V2,102248,TREATMENT,2026-03-11,Y
PAY_CONFIRM_V2,108293,TREATMENT,2026-03-17,Y
PAY_CONFIRM_V2,101281,CONTROL,2026-03-03,Y
PAY_CONFIRM_V2,108716,TREATMENT,2026-03-01,Y
PAY_CONFIRM_V2,108742,CONTROL,2026-03-18,Y
PAY_CONFIRM_V2,107878,CONTROL,2026-03-11,Y
PAY_CONFIRM_V2,109265,CONTROL,2026-03-26,Y
PAY_CONFIRM_V2,102243,CONTROL,2026-03-22,Y
PAY_CONFIRM_V2,108801,CONTROL,2026-03-02,Y
PAY_CONFIRM_V2,108260,TREATMENT,2026-03-08,Y
PAY_CONFIRM_V2,107553,TREATMENT,2026-03-26,Y
PAY_CONFIRM_V2,107824,CONTROL,2026-03-07,Y
PAY_CONFIRM_V2,104588,CONTROL,2026-03-10,Y
PAY_CONFIRM_V2,106282,TREATMENT,2026-03-19,Y
PAY_CONFIRM_V2,109808,CONTROL,2026-03-03,Y
PAY_CONFIRM_V2,107902,TREATMENT,2026-03-06,Y
PAY_CONFIRM_V2,107104,CONTROL,2026-03-20,Y
PAY_CONFIRM_V2,100568,TREATMENT,2026-03-05,Y
PAY_CONFIRM_V2,109839,TREATMENT,2026-03-03,Y
PAY_CONFIRM_V2,101065,TREATMENT,2026-03-25,Y
PAY_CONFIRM_V2,107976,TREATMENT,2026-03-02,Y
PAY_CONFIRM_V2,108473,TREATMENT,2026-03-22,Y
PAY_CONFIRM_V2,105255,CONTROL,2026-03-24,Y
PAY_CONFIRM_V2,103510,TREATMENT,2026-03-14,Y
PAY_CONFIRM_V2,109600,CONTROL,2026-03-08,Y
PAY_CONFIRM_V2,106509,TREATMENT,2026-03-07,Y
PAY_CONFIRM_V2,107918,CONTROL,2026-03-08,Y
PAY_CONFIRM_V2,106910,CONTROL,2026-03-18,Y
PAY_CONFIRM_V2,108675,TREATMENT,2026-03-13,Y
PAY_CONFIRM_V2,100202,TREATMENT,2026-03-27,Y
PAY_CONFIRM_V2,101062,CONTROL,2026-03-20,Y
PAY_CONFIRM_V2,104751,TREATMENT,2026-03-17,Y
PAY_CONFIRM_V2,100754,TREATMENT,2026-03-05,Y
PAY_CONFIRM_V2,101335,TREATMENT,2026-03-13,Y
PAY_CONFIRM_V2,100208,TREATMENT,2026-03-26,Y
PAY_CONFIRM_V2,100311,TREATMENT,2026-03-15,Y
PAY_CONFIRM_V2,104111,TREATMENT,2026-03-08,Y
PAY_CONFIRM_V2,102233,TREATMENT,2026-03-03,Y
PAY_CONFIRM_V2,106397,TREATMENT,2026-03-04,Y
PAY_CONFIRM_V2,101554,CONTROL,2026-03-01,Y
PAY_CONFIRM_V2,106521,CONTROL,2026-03-21,Y
PAY_CONFIRM_V2,102823,TREATMENT,2026-03-26,Y
PAY_CONFIRM_V2,102502,CONTROL,2026-03-29,Y
PAY_CONFIRM_V2,108205,TREATMENT,2026-03-24,Y
PAY_CONFIRM_V2,105094,CONTROL,2026-03-19,Y
PAY_CONFIRM_V2,105513,CONTROL,2026-03-28,Y
PAY_CONFIRM_V2,105351,TREATMENT,2026-03-02,Y
PAY_CONFIRM_V2,107586,TREATMENT,2026-03-28,Y
PAY_CONFIRM_V2,100812,CONTROL,2026-03-10,Y
PAY_CONFIRM_V2,103307,CONTROL,2026-03-09,Y
PAY_CONFIRM_V2,104906,TREATMENT,2026-03-17,Y
PAY_CONFIRM_V2,107338,CONTROL,2026-03-04,Y
PAY_CONFIRM_V2,108171,CONTROL,2026-03-17,Y
PAY_CONFIRM_V2,102645,CONTROL,2026-03-29,Y
PAY_CONFIRM_V2,103303,CONTROL,2026-03-10,Y
PAY_CONFIRM_V2,101711,TREATMENT,2026-03-06,Y
PAY_CONFIRM_V2,102226,CONTROL,2026-03-04,Y
PAY_CONFIRM_V2,109353,CONTROL,2026-03-12,Y
PAY_CONFIRM_V2,108733,TREATMENT,2026-03-29,Y
PAY_CONFIRM_V2,100736,TREATMENT,2026-03-25,Y
PAY_CONFIRM_V2,105690,CONTROL,2026-03-29,Y
PAY_CONFIRM_V2,105138,TREATMENT,2026-03-30,Y
PAY_CONFIRM_V2,102686,CONTROL,2026-03-19,Y
PAY_CONFIRM_V2,102732,TREATMENT,2026-03-17,Y
PAY_CONFIRM_V2,103841,TREATMENT,2026-03-03,Y
PAY_CONFIRM_V2,103654,CONTROL,2026-03-07,Y
PAY_CONFIRM_V2,102404,CONTROL,2026-03-13,Y
PAY_CONFIRM_V2,100293,CONTROL,2026-03-19,Y
PAY_CONFIRM_V2,109018,CONTROL,2026-03-02,Y
PAY_CONFIRM_V2,108462,TREATMENT,2026-03-06,Y
PAY_CONFIRM_V2,105186,CONTROL,2026-03-05,Y
PAY_CONFIRM_V2,101081,CONTROL,2026-03-15,Y
PAY_CONFIRM_V2,100869,TREATMENT,2026-03-21,Y
PAY_CONFIRM_V2,109797,CONTROL,2026-03-27,Y
PAY_CONFIRM_V2,107686,TREATMENT,2026-03-27,Y
PAY_CONFIRM_V2,106901,TREATMENT,2026-03-27,Y
PAY_CONFIRM_V2,103102,CONTROL,2026-03-15,Y
PAY_CONFIRM_V2,109564,TREATMENT,2026-03-07,Y
PAY_CONFIRM_V2,109675,CONTROL,2026-03-07,Y
PAY_CONFIRM_V2,106112,CONTROL,2026-03-22,Y
PAY_CONFIRM_V2,103908,CONTROL,2026-03-07,Y
PAY_CONFIRM_V2,109130,TREATMENT,2026-03-16,Y
PAY_CONFIRM_V2,103617,TREATMENT,2026-03-29,Y
PAY_CONFIRM_V2,107515,TREATMENT,2026-03-29,Y
PAY_CONFIRM_V2,100821,CONTROL,2026-03-09,Y
PAY_CONFIRM_V2,105521,CONTROL,2026-03-22,Y
PAY_CONFIRM_V2,102332,CONTROL,2026-03-26,Y
PAY_CONFIRM_V2,105874,CONTROL,2026-03-08,Y
PAY_CONFIRM_V2,108395,CONTROL,2026-03-18,Y
PAY_CONFIRM_V2,108329,CONTROL,2026-03-16,Y
PAY_CONFIRM_V2,102874,CONTROL,2026-03-19,Y
PAY_CONFIRM_V2,105222,TREATMENT,2026-03-07,Y
PAY_CONFIRM_V2,105757,TREATMENT,2026-03-26,Y
PAY_CONFIRM_V2,102667,CONTROL,2026-03-21,Y
PAY_CONFIRM_V2,102590,CONTROL,2026-03-12,Y
PAY_CONFIRM_V2,109728,CONTROL,2026-03-20,Y
PAY_CONFIRM_V2,107045,TREATMENT,2026-03-14,Y
PAY_CONFIRM_V2,107287,CONTROL,2026-03-12,Y
PAY_CONFIRM_V2,104650,TREATMENT,2026-03-28,Y
PAY_CONFIRM_V2,107631,TREATMENT,2026-03-19,Y
PAY_CONFIRM_V2,102123,TREATMENT,2026-03-22,Y
PAY_CONFIRM_V2,105605,TREATMENT,2026-03-05,Y
PAY_CONFIRM_V2,108822,TREATMENT,2026-03-26,Y
PAY_CONFIRM_V2,108316,CONTROL,2026-03-23,Y
PAY_CONFIRM_V2,105431,TREATMENT,2026-03-18,Y
PAY_CONFIRM_V2,105493,TREATMENT,2026-03-13,Y
PAY_CONFIRM_V2,102954,TREATMENT,2026-03-24,Y
PAY_CONFIRM_V2,101366,TREATMENT,2026-03-12,Y
PAY_CONFIRM_V2,109126,CONTROL,2026-03-24,Y
PAY_CONFIRM_V2,107532,TREATMENT,2026-03-06,Y
PAY_CONFIRM_V2,108725,TREATMENT,2026-03-21,Y
PAY_CONFIRM_V2,107593,TREATMENT,2026-03-25,Y
PAY_CONFIRM_V2,106129,TREATMENT,2026-03-02,Y
PAY_CONFIRM_V2,101830,CONTROL,2026-03-13,Y
